Date,Customer,Product,Voucher No.,Customer ID,Product ID,GSTIN/UIN,Quantity,Rate,Value,Cost of Sales,Gross Profit
13-10-2023,Fernando Abbott,HY.CABBAGE CAB 9,LXM/1700/2023-24,LXM/CST/223,LXM/PDT/53,23AFJPG8574G166,10,22,220,188.562,31.438
13-10-2023,Claudia Crist,BRINJAL SORATH - 11 ,LXM/1701/2023-24,LXM/CST/2,LXM/PDT/2,23AHWPB1707F138,2,9500,19000,3079.9,15920.1
13-10-2023,Chandler Stiedemann,CHILLI - F1 NISHA ,LXM/1702/2023-24,LXM/CST/9,LXM/PDT/3,24ABGPH2188P161,0.4,36000,14400,7842.24,6557.76
16-10-2023,Dominique Gorczany,FORMUULAA AC ,LXM/1703/2023-24,LXM/CST/251,LXM/PDT/13,24AAKFA4964B193,12,920,11040,1699.056,9340.944
16-10-2023,Jeramy Cummings,STOP VIRRUS ,LXM/1704/2023-24,LXM/CST/231,LXM/PDT/9,24AUMPR6656E234,15,735,11025,8113.2975,2911.7025
16-10-2023,Archibald Prohaska,FORMUULAA AC ,LXM/1705/2023-24,LXM/CST/102,LXM/PDT/13,24AZTPP6315J115,3.75,920,3450,566.145,2883.855
16-10-2023,Archibald Prohaska,FORMUULAA AC ,LXM/1706/2023-24,LXM/CST/102,LXM/PDT/13,24AZTPP6315J115,0.25,0,0,0,0
16-10-2023,Miss Bianka Casper,FORMUULAA AC ,LXM/1707/2023-24,LXM/CST/50,LXM/PDT/13,24AABFU2432A133,3.75,872,3270,566.037,2703.963
16-10-2023,Miss Bianka Casper,FORMUULAA AC ,LXM/1708/2023-24,LXM/CST/50,LXM/PDT/13,24AABFU2432A133,0.25,0,0,0,0
16-10-2023,Dayton Miller,FORMUULAA AC ,LXM/1709/2023-24,LXM/CST/116,LXM/PDT/13,24ADGPP9471D178,3.75,920,3450,566.145,2883.855
16-10-2023,Dayton Miller,FORMUULAA AC ,LXM/1710/2023-24,LXM/CST/116,LXM/PDT/13,24ADGPP9471D178,0.25,0,0,0,0
16-10-2023,Chandler Stiedemann,CHILLI - F1 NISHA ,LXM/1711/2023-24,LXM/CST/9,LXM/PDT/3,24ABGPH2188P161,3,36000,108000,58849.2,49150.8
16-10-2023,Jannie Ebert,BRINJAL SORATH - 11 ,LXM/1712/2023-24,LXM/CST/7,LXM/PDT/2,24AABFU3450A186,2,8500,17000,3077,13923
16-10-2023,Jannie Ebert,CHILLI - F1 NISHA ,LXM/1713/2023-24,LXM/CST/7,LXM/PDT/3,24AABFU3450A186,2,36000,72000,39232.8,32767.2
16-10-2023,Chandler Stiedemann,CHILLI - F1 NISHA ,LXM/1714/2023-24,LXM/CST/9,LXM/PDT/3,24ABGPH2188P161,3,36000,108000,58849.2,49150.8
16-10-2023,Chandler Stiedemann,RESEARCH- COWPEA RANI-218 ,LXM/1715/2023-24,LXM/CST/9,LXM/PDT/8,24ABGPH2188P161,5,260,1300,691.21,608.79
17-10-2023,Miss Rosalia Moen,STOP VIRRUS ,LXM/1716/2023-24,LXM/CST/109,LXM/PDT/9,24ADOPP8228H139,5,735,3675,2704.065,970.935
17-10-2023,Felicita Littel,STOP VIRRUS ,LXM/1717/2023-24,LXM/CST/238,LXM/PDT/9,24AZTPP5168J176,10,735,7350,5408.13,1941.87
17-10-2023,Joannie Renner,FORMUULAA AC ,LXM/1718/2023-24,LXM/CST/21,LXM/PDT/13,24ANXPP8994Q249,24,872,20928,3396.6144,17531.3856
17-10-2023,Felicita Littel,CLUSTER BEAN - PUNAM 151 ,LXM/1719/2023-24,LXM/CST/238,LXM/PDT/17,24AZTPP5168J176,5,400,2000,1086,914
17-10-2023,Felicita Littel,RESEARCH- COWPEA RANI-218 ,LXM/1720/2023-24,LXM/CST/238,LXM/PDT/8,24AZTPP5168J176,5,260,1300,705.9,594.1
17-10-2023,Daphnee Goyette,CLUSTER BEAN - PUNAM 151 ,LXM/1721/2023-24,LXM/CST/183,LXM/PDT/17,24AIRPP7297M113,5,400,2000,1100.6,899.4
17-10-2023,Mallory Balistreri,CLUSTER BEAN - PUNAM 151 ,LXM/1722/2023-24,LXM/CST/203,LXM/PDT/17,24AJXPP9588P195,5,400,2000,1100.6,899.4
17-10-2023,Dulce Glover,CHILLI - F1 NISHA ,LXM/1723/2023-24,LXM/CST/182,LXM/PDT/3,24ACZFS1320Q155,1,36000,36000,19836,16164
18-10-2023,Karlee Hirthe,FORMUULAA AC ,LXM/1724/2023-24,LXM/CST/250,LXM/PDT/13,24AAMFA7818A111,12,920,11040,1699.056,9340.944
18-10-2023,Jimmy Volkman,FORMUULAA AC ,LXM/1725/2023-24,LXM/CST/234,LXM/PDT/13,23ABZPM4417J150,3.75,920,3450,566.145,2883.855
18-10-2023,Jimmy Volkman,FORMUULAA AC ,LXM/1726/2023-24,LXM/CST/234,LXM/PDT/13,23ABZPM4417J150,0.25,0,0,0,0
18-10-2023,Tanya Vandervort,BRINJAL SORATH - 11 ,LXM/1727/2023-24,LXM/CST/252,LXM/PDT/2,24AETPT6005N197,13,22,286,209.0088,76.9912
18-10-2023,Tanya Vandervort,HYB.BRINJAL GREEN GOLD,LXM/1728/2023-24,LXM/CST/252,LXM/PDT/52,24AETPT6005N197,15,22,330,241.164,88.836
18-10-2023,Tanya Vandervort,HY.OKRA SHONNALIKA,LXM/1729/2023-24,LXM/CST/252,LXM/PDT/54,24AETPT6005N197,10,22,220,160.776,59.224
18-10-2023,Tanya Vandervort,HY.SWEET CORN MOHINI 90,LXM/1730/2023-24,LXM/CST/252,LXM/PDT/63,24AETPT6005N197,10,22,220,160.776,59.224
18-10-2023,Tanya Vandervort,HY.TAMOTA SWARNALAXMI 55,LXM/1731/2023-24,LXM/CST/252,LXM/PDT/69,24AETPT6005N197,10,22,220,160.776,59.224
18-10-2023,Tanya Vandervort,HY.CHILLI ZIA 6,LXM/1732/2023-24,LXM/CST/252,LXM/PDT/48,24AETPT6005N197,10,22,220,160.776,59.224
18-10-2023,Tanya Vandervort,HY.CHILLI GGIRNNAR 11,LXM/1733/2023-24,LXM/CST/252,LXM/PDT/47,24AETPT6005N197,10,22,220,160.776,59.224
18-10-2023,Torey Wuckert,HY. OKRA F1 SHONNALIKA ,LXM/1734/2023-24,LXM/CST/232,LXM/PDT/15,24AADCK7437P183,5,2400,12000,3156,8844
18-10-2023,Camylle Hudson III,HY. CORIANDER CORENDO SPLIT ,LXM/1735/2023-24,LXM/CST/31,LXM/PDT/4,24ASAPS9215P184,25,200,5000,4021,979
18-10-2023,Maddison OConner,CHILLI - F1 NISHA ,LXM/1736/2023-24,LXM/CST/45,LXM/PDT/3,24AMMPP1505K155,0.03,35000,1050,539.07,510.93
18-10-2023,Maddison OConner,HYB F1 CHILLI ZIA 6 ,LXM/1737/2023-24,LXM/CST/45,LXM/PDT/22,24AMMPP1505K155,0.02,35000,700,359.38,340.62
18-10-2023,Dulce Glover,CHILLI - F1 NISHA ,LXM/1738/2023-24,LXM/CST/182,LXM/PDT/3,24ACZFS1320Q155,1,36000,36000,19616.4,16383.6
19-10-2023,Mallory Ziemann,FORMUULAA AC ,LXM/1739/2023-24,LXM/CST/253,LXM/PDT/13,24AETPT9721N137,12,920,11040,1697.952,9342.048
19-10-2023,Citlalli Heaney,FORMUULAA AC ,LXM/1740/2023-24,LXM/CST/5,LXM/PDT/13,24AQNPK1266H180,12,920,11040,1697.952,9342.048
19-10-2023,Citlalli Heaney,HY. CORIANDER CORENDO SPLIT ,LXM/1741/2023-24,LXM/CST/5,LXM/PDT/4,24AQNPK1266H180,25,200,5000,4021,979
19-10-2023,Juvenal Kihn,CHILLI - F1 NISHA ,LXM/1742/2023-24,LXM/CST/15,LXM/PDT/3,23AMKPL9171R135,0.3,36000,10800,6267.24,4532.76
19-10-2023,Juvenal Kihn,BOTTLE GOURD-NEEL,LXM/1743/2023-24,LXM/CST/15,LXM/PDT/12,23AMKPL9171R135,1.9,3000,5700,3307.71,2392.29
19-10-2023,Samir Heaney,BRINJAL SORATH - 11 ,LXM/1744/2023-24,LXM/CST/93,LXM/PDT/2,24ASAPS1812P127,0.02,10000,200,30.72,169.28
20-10-2023,Juana Nienow,FORMUULAA AC ,LXM/1745/2023-24,LXM/CST/84,LXM/PDT/13,24ATJPR9292A170,36,920,33120,5093.856,28026.144
20-10-2023,Clarabelle Vandervort,FORMUULAA AC ,LXM/1746/2023-24,LXM/CST/52,LXM/PDT/13,24AASFG6457B175,11.25,920,10350,1698.435,8651.565
20-10-2023,Clarabelle Vandervort,FORMUULAA AC ,LXM/1747/2023-24,LXM/CST/52,LXM/PDT/13,24AASFG6457B175,0.75,0,0,0,0
20-10-2023,Ruth Goyette,FORMUULAA AC ,LXM/1748/2023-24,LXM/CST/164,LXM/PDT/13,24AKOPP7920H130,3.75,920,3450,566.145,2883.855
20-10-2023,Ruth Goyette,FORMUULAA AC ,LXM/1749/2023-24,LXM/CST/164,LXM/PDT/13,24AKOPP7920H130,0.25,0,0,0,0
20-10-2023,Justice Goodwin,FORMUULAA AC ,LXM/1750/2023-24,LXM/CST/173,LXM/PDT/13,24ASAPS5363P160,3.75,872,3270,1539.843,1730.157
20-10-2023,Justice Goodwin,FORMUULAA AC ,LXM/1751/2023-24,LXM/CST/173,LXM/PDT/13,24ASAPS5363P160,0.25,0,0,0,0
20-10-2023,Justice Goodwin,STOP VIRRUS ,LXM/1752/2023-24,LXM/CST/173,LXM/PDT/9,24ASAPS5363P160,5,735,3675,1730.5575,1944.4425
21-10-2023,Chanelle Hintz,HY. OKRA F1 SHONNALIKA ,LXM/1753/2023-24,LXM/CST/254,LXM/PDT/15,24AZTPP5206J141,10,2400,24000,6312,17688
21-10-2023,Dulce Glover,CHILLI - F1 NISHA ,LXM/1754/2023-24,LXM/CST/182,LXM/PDT/3,24ACZFS1320Q155,1,36000,36000,19616.4,16383.6
23-10-2023,Mallory Ziemann,STOP VIRRUS ,LXM/1755/2023-24,LXM/CST/253,LXM/PDT/9,24AETPT9721N137,5,735,3675,2704.065,970.935
23-10-2023,Ms. Leonel Tromp,HY.CORIANDER CORENDO ,LXM/1756/2023-24,LXM/CST/63,LXM/PDT/68,24ASAPS9717P173,100,200,20000,16000,4000
25-10-2023,Mrs. Elmira Harªann,FORMUULAA AC ,LXM/1757/2023-24,LXM/CST/153,LXM/PDT/13,24BAXPP9497N124,12,920,11040,1697.952,9342.048
25-10-2023,Melody Stoltenberg,FORMUULAA AC ,LXM/1758/2023-24,LXM/CST/115,LXM/PDT/13,24ADGPP1327D110,12,920,11040,1697.952,9342.048
25-10-2023,Hal Nitzsche,FORMUULAA AC ,LXM/1759/2023-24,LXM/CST/107,LXM/PDT/13,24BAXPP2362N119,60,872,52320,8491.536,43828.464
25-10-2023,Jimmy Volkman,FORMUULAA AC ,LXM/1760/2023-24,LXM/CST/234,LXM/PDT/13,23ABZPM4417J150,3.75,920,3450,566.145,2883.855
25-10-2023,Jimmy Volkman,FORMUULAA AC ,LXM/1761/2023-24,LXM/CST/234,LXM/PDT/13,23ABZPM4417J150,0.25,0,0,0,0
25-10-2023,Mrs. Zetta Kunze,HY. CORIANDER CORENDO SPLIT ,LXM/1762/2023-24,LXM/CST/69,LXM/PDT/4,24AADCK7637P124,5,200,1000,804.2,195.8
25-10-2023,Lorna Kihn,HYB.CABBAGE CAB-9 ,LXM/1763/2023-24,LXM/CST/255,LXM/PDT/26,24BAXPP4960N117,0.05,17500,875,305.2875,569.7125
25-10-2023,Lorna Kihn,TOMATO - F1 SWARNA LAXMI 55 ,LXM/1764/2023-24,LXM/CST/255,LXM/PDT/70,24BAXPP4960N117,0.01,25000,250,87.225,162.775
25-10-2023,Lorna Kihn,HY. OKRA F1 SHONNALIKA ,LXM/1765/2023-24,LXM/CST/255,LXM/PDT/15,24BAXPP4960N117,3,2400,7200,2512.08,4687.92
25-10-2023,Lorna Kihn,CLUSTER BEAN - PUNAM 151 ,LXM/1766/2023-24,LXM/CST/255,LXM/PDT/17,24BAXPP4960N117,4,400,1600,558.24,1041.76
25-10-2023,Lorna Kihn,RESEARCH- COWPEA RANI-218 ,LXM/1767/2023-24,LXM/CST/255,LXM/PDT/8,24BAXPP4960N117,1,260,260,90.714,169.286
26-10-2023,Ransom King MD,FORMUULAA AC ,LXM/1768/2023-24,LXM/CST/121,LXM/PDT/13,23ABSPP1847C161,12,872,10464,1698.3072,8765.6928
26-10-2023,Chanelle Hintz,HYB.WATER MELON SHRI-67 ,LXM/1769/2023-24,LXM/CST/254,LXM/PDT/37,24AZTPP5206J141,0.1,0,0,0,0
26-10-2023,Dulce Glover,CHILLI - F1 NISHA ,LXM/1770/2023-24,LXM/CST/182,LXM/PDT/3,24ACZFS1320Q155,1,36000,36000,19616.4,16383.6
26-10-2023,Kailee Torphy,CHILLI- F1- GGIRNNAR ,LXM/1771/2023-24,LXM/CST/256,LXM/PDT/1,24AZTPP4138J120,0.02,36000,720,293.184,426.816
26-10-2023,Kailee Torphy,CHILLI HY.F1 SUPER NISSHA - ,LXM/1772/2023-24,LXM/CST/256,LXM/PDT/18,24AZTPP4138J120,0.02,36000,720,293.184,426.816
26-10-2023,Kailee Torphy,TOMATO - F1 SWARNA LAXMI 55 ,LXM/1773/2023-24,LXM/CST/256,LXM/PDT/70,24AZTPP4138J120,0.02,25000,500,203.6,296.4
26-10-2023,Kailee Torphy,BRINJAL SORATH - 11 ,LXM/1774/2023-24,LXM/CST/256,LXM/PDT/2,24AZTPP4138J120,0.02,8500,170,69.224,100.776
26-10-2023,Kailee Torphy,HYB.BRINJAL GREEN GOLD ,LXM/1775/2023-24,LXM/CST/256,LXM/PDT/19,24AZTPP4138J120,0.05,6500,325,132.34,192.66
26-10-2023,Kailee Torphy,"HY, SPONGE GOURD-ROYAL 55 ",LXM/1776/2023-24,LXM/CST/256,LXM/PDT/35,24AZTPP4138J120,0.1,2400,240,97.728,142.272
26-10-2023,Kailee Torphy,BITTERGOURD - NENO WONDER,LXM/1777/2023-24,LXM/CST/256,LXM/PDT/73,24AZTPP4138J120,0.1,8000,800,325.76,474.24
26-10-2023,Kailee Torphy,HY. OKRA F1 SHONNALIKA ,LXM/1778/2023-24,LXM/CST/256,LXM/PDT/15,24AZTPP4138J120,0.5,2400,1200,488.64,711.36
26-10-2023,Kailee Torphy,CLUSTER BEAN - PUNAM 151 ,LXM/1779/2023-24,LXM/CST/256,LXM/PDT/17,24AZTPP4138J120,1,400,400,162.88,237.12
27-10-2023,Maddison OConner,FORMUULAA AC ,LXM/1780/2023-24,LXM/CST/45,LXM/PDT/13,24AMMPP1505K155,5,952.4,4762,707.6332,4054.3668
27-10-2023,Sid Rosenbaum,HY. OKRA F1 SHONNALIKA ,LXM/1781/2023-24,LXM/CST/257,LXM/PDT/15,24AZTPP7552J148,10,2400,24000,6840,17160
27-10-2023,Sid Rosenbaum,HY. CORIANDER CORENDO SPLIT ,LXM/1782/2023-24,LXM/CST/257,LXM/PDT/4,24AZTPP7552J148,5,200,1000,285,715
28-10-2023,Juvenal Kihn,FORMUULAA AC ,LXM/1783/2023-24,LXM/CST/15,LXM/PDT/13,23AMKPL9171R135,24,872,20928,3396.6144,17531.3856
28-10-2023,Ariel Berge,FORMUULAA AC ,LXM/1784/2023-24,LXM/CST/235,LXM/PDT/13,23ABZPM6267J138,24,920,22080,3395.904,18684.096
28-10-2023,Ursula Lemke,FORMUULAA AC ,LXM/1785/2023-24,LXM/CST/258,LXM/PDT/13,24ADQFS6291M183,11.25,920,10350,1698.435,8651.565
28-10-2023,Ursula Lemke,FORMUULAA AC ,LXM/1786/2023-24,LXM/CST/258,LXM/PDT/13,24ADQFS6291M183,0.75,0,0,0,0
28-10-2023,Genevieve Bayer,CHILLI - F1 NISHA ,LXM/1787/2023-24,LXM/CST/241,LXM/PDT/3,24ARBPP3828F144,0.25,37500,9375,4904.0625,4470.9375
30-10-2023,Joannie Renner,FORMUULAA AC ,LXM/1788/2023-24,LXM/CST/21,LXM/PDT/13,24ANXPP8994Q249,3.75,872,3270,566.037,2703.963
30-10-2023,Joannie Renner,FORMUULAA AC ,LXM/1789/2023-24,LXM/CST/21,LXM/PDT/13,24ANXPP8994Q249,0.25,0,0,0,0
30-10-2023,Archibald Prohaska,FORMUULAA AC ,LXM/1790/2023-24,LXM/CST/102,LXM/PDT/13,24AZTPP6315J115,11.25,920,10350,1698.435,8651.565
30-10-2023,Archibald Prohaska,FORMUULAA AC ,LXM/1791/2023-24,LXM/CST/102,LXM/PDT/13,24AZTPP6315J115,0.75,0,0,0,0
30-10-2023,Citlalli Heaney,FORMUULAA AC ,LXM/1792/2023-24,LXM/CST/5,LXM/PDT/13,24AQNPK1266H180,12,920,11040,1697.952,9342.048
30-10-2023,Chandler Stiedemann,FORMUULAA AC ,LXM/1793/2023-24,LXM/CST/9,LXM/PDT/13,24ABGPH2188P161,24,872,20928,5190.144,15737.856
30-10-2023,Chandler Stiedemann,STOP VIRRUS ,LXM/1794/2023-24,LXM/CST/9,LXM/PDT/9,24ABGPH2188P161,5,735,3675,911.4,2763.6
30-10-2023,Saul Morissette,BRINJAL SORATH - 11 ,LXM/1795/2023-24,LXM/CST/66,LXM/PDT/2,24AALFB7281B114,0.36,8500,3060,525.402,2534.598
30-10-2023,Saul Morissette,BRINJAL SORATH - 11 ,LXM/1796/2023-24,LXM/CST/66,LXM/PDT/2,24AALFB7281B114,0.64,8500,5440,934.048,4505.952
30-10-2023,Juvenal Kihn,CHILLI - F1 NISHA ,LXM/1797/2023-24,LXM/CST/15,LXM/PDT/3,23AMKPL9171R135,0.11,36000,3960,2505.096,1454.904
30-10-2023,Juvenal Kihn,HY. CORIANDER CORENDO SPLIT ,LXM/1798/2023-24,LXM/CST/15,LXM/PDT/4,23AMKPL9171R135,23,200,4600,2909.96,1690.04
30-10-2023,Juvenal Kihn,CHILLI - F1 NISHA ,LXM/1799/2023-24,LXM/CST/15,LXM/PDT/3,23AMKPL9171R135,0.14,36000,5040,3188.304,1851.696
30-10-2023,Juvenal Kihn,CHILLI - F1 NISHA ,LXM/1800/2023-24,LXM/CST/15,LXM/PDT/3,23AMKPL9171R135,0.05,36000,1800,980.82,819.18
31-10-2023,Doris Cartwright PhD,FORMUULAA AC ,LXM/1801/2023-24,LXM/CST/96,LXM/PDT/13,24AZTPP8972J195,11.25,872,9810,1698.111,8111.889
31-10-2023,Doris Cartwright PhD,FORMUULAA AC ,LXM/1802/2023-24,LXM/CST/96,LXM/PDT/13,24AZTPP8972J195,0.75,0,0,0,0
31-10-2023,Hillard Kunze,FORMUULAA AC ,LXM/1803/2023-24,LXM/CST/146,LXM/PDT/13,24AADCK8551P145,7.5,872,6540,1132.074,5407.926
31-10-2023,Hillard Kunze,FORMUULAA AC ,LXM/1804/2023-24,LXM/CST/146,LXM/PDT/13,24AADCK8551P145,0.5,0,0,0,0
31-10-2023,Felicita Littel,FORMUULAA AC ,LXM/1805/2023-24,LXM/CST/238,LXM/PDT/13,24AZTPP5168J176,24,920,22080,3395.904,18684.096
31-10-2023,Miss Ericka Denesik,FORMUULAA AC ,LXM/1806/2023-24,LXM/CST/197,LXM/PDT/13,24AAMFP7887C121,3.75,872,3270,566.037,2703.963
31-10-2023,Miss Ericka Denesik,FORMUULAA AC ,LXM/1807/2023-24,LXM/CST/197,LXM/PDT/13,24AAMFP7887C121,0.25,0,0,0,0
31-10-2023,Citlalli Heaney,CHILLI HY.F1 SUPER NISSHA - ,LXM/1808/2023-24,LXM/CST/5,LXM/PDT/18,24AQNPK1266H180,0.38,36000,13680,5667.624,8012.376
31-10-2023,Dominique Gorczany,BRINJAL SORATH - 11 ,LXM/1809/2023-24,LXM/CST/251,LXM/PDT/2,24AAKFA4964B193,0.05,8500,425,76.84,348.16
31-10-2023,Samir Heaney,BRINJAL SORATH - 11 ,LXM/1810/2023-24,LXM/CST/93,LXM/PDT/2,24ASAPS1812P127,0.1,15000,1500,153.6,1346.4
31-10-2023,Hillard Kunze,HY. CORIANDER CORENDO SPLIT ,LXM/1811/2023-24,LXM/CST/146,LXM/PDT/4,24AADCK8551P145,25,200,5000,4021,979
31-10-2023,Juvenal Kihn,HY. CORIANDER CORENDO SPLIT ,LXM/1812/2023-24,LXM/CST/15,LXM/PDT/4,23AMKPL9171R135,375,200,75000,60315,14685
31-10-2023,Khalil Jacobi Jr.,HY. OKRA F1 SHONNALIKA ,LXM/1813/2023-24,LXM/CST/243,LXM/PDT/15,24AACFA9528J178,10,2400,24000,6319.2,17680.8
31-10-2023,Genevieve Bayer,CHILLI - F1 NISHA ,LXM/1814/2023-24,LXM/CST/241,LXM/PDT/3,24ARBPP3828F144,0.2,37500,7500,3923.25,3576.75
01-11-2023,Mallory Ziemann,STOP VIRRUS ,LXM/1815/2023-24,LXM/CST/253,LXM/PDT/9,24AETPT9721N137,10,735,7350,5408.13,1941.87
01-11-2023,Jeramy Cummings,STOP VIRRUS ,LXM/1816/2023-24,LXM/CST/231,LXM/PDT/9,24AUMPR6656E234,25,735,18375,13522.1625,4852.8375
01-11-2023,Felicita Littel,HY. OKRA F1 SHONNALIKA ,LXM/1817/2023-24,LXM/CST/238,LXM/PDT/15,24AZTPP5168J176,30,2400,72000,18993.6,53006.4
01-11-2023,Juvenal Kihn,HY. CORIANDER CORENDO SPLIT ,LXM/1818/2023-24,LXM/CST/15,LXM/PDT/4,23AMKPL9171R135,125,200,25000,20125,4875
01-11-2023,Juvenal Kihn,HY.CORIANDER CORENDO ,LXM/1819/2023-24,LXM/CST/15,LXM/PDT/68,23AMKPL9171R135,125,200,25000,20125,4875
02-11-2023,Caitlyn Boehm,STOP VIRRUS ,LXM/1820/2023-24,LXM/CST/248,LXM/PDT/9,24ADOPP8432H168,10,735,7350,5408.13,1941.87
02-11-2023,Camylle Hudson III,STOP VIRRUS ,LXM/1821/2023-24,LXM/CST/31,LXM/PDT/9,24ASAPS9215P184,5,735,3675,1144.395,2530.605
02-11-2023,Camylle Hudson III,FORMUULAA AC ,LXM/1822/2023-24,LXM/CST/31,LXM/PDT/13,24ASAPS9215P184,12,872,10464,3258.4896,7205.5104
02-11-2023,Marilie Macejkovic,HY. OKRA F1 SHONNALIKA ,LXM/1823/2023-24,LXM/CST/161,LXM/PDT/15,23BEAPG6762H219,5,2400,12000,3169.2,8830.8
02-11-2023,Daphnee Goyette,HY.TOMATO CHAKRAVYUH,LXM/1824/2023-24,LXM/CST/183,LXM/PDT/50,24AIRPP7297M113,50,15,750,522.075,227.925
02-11-2023,Daphnee Goyette,COWPEA  RANI-218,LXM/1825/2023-24,LXM/CST/183,LXM/PDT/61,24AIRPP7297M113,50,15,750,522.075,227.925
02-11-2023,Daphnee Goyette,CLUSTER BEAN - PUNAM 151 ,LXM/1826/2023-24,LXM/CST/183,LXM/PDT/17,24AIRPP7297M113,50,15,750,522.075,227.925
02-11-2023,Daphnee Goyette,Hy.CORIANDER CORENDO ,LXM/1827/2023-24,LXM/CST/183,LXM/PDT/68,24AIRPP7297M113,50,15,750,522.075,227.925
02-11-2023,Daphnee Goyette,HY.BOTTLE GOURD NEEL,LXM/1828/2023-24,LXM/CST/183,LXM/PDT/55,24AIRPP7297M113,50,15,750,522.075,227.925
02-11-2023,Daphnee Goyette,HY.SPONGE GOURD ROYAL-55 ,LXM/1829/2023-24,LXM/CST/183,LXM/PDT/60,24AIRPP7297M113,50,15,750,522.075,227.925
02-11-2023,Daphnee Goyette,HY.BITTER G.AMAR,LXM/1830/2023-24,LXM/CST/183,LXM/PDT/58,24AIRPP7297M113,50,15,750,522.075,227.925
02-11-2023,Daphnee Goyette,HY.CUCUMBER NEELIMA,LXM/1831/2023-24,LXM/CST/183,LXM/PDT/56,24AIRPP7297M113,50,15,750,522.075,227.925
02-11-2023,Daphnee Goyette,HY.CABBAGE CAB 9,LXM/1832/2023-24,LXM/CST/183,LXM/PDT/53,24AIRPP7297M113,50,15,750,522.075,227.925
02-11-2023,Daphnee Goyette,BRINJAL MINI BALL,LXM/1833/2023-24,LXM/CST/183,LXM/PDT/64,24AIRPP7297M113,50,15,750,522.075,227.925
03-11-2023,Shaniya VonRueden,FORMUULAA AC ,LXM/1834/2023-24,LXM/CST/97,LXM/PDT/13,24AAMFP6221C111,36,872,31392,5094.9216,26297.0784
03-11-2023,Royce Mayer,FORMUULAA AC ,LXM/1835/2023-24,LXM/CST/99,LXM/PDT/13,24ACSPP1023K157,12,872,10464,1698.3072,8765.6928
03-11-2023,Felicita Littel,SWEET CORN-F1 MOHINI:90,LXM/1836/2023-24,LXM/CST/238,LXM/PDT/72,24AZTPP5168J176,10,2000,20000,12500,7500
03-11-2023,Daphnee Goyette,SWEET CORN - ORSL-02,LXM/1837/2023-24,LXM/CST/183,LXM/PDT/74,24AIRPP7297M113,0.1,0,0,0,0
04-11-2023,Citlalli Heaney,STOP VIRRUS ,LXM/1838/2023-24,LXM/CST/5,LXM/PDT/9,24AQNPK1266H180,5,735,3675,2704.065,970.935
04-11-2023,Karlee Hirthe,BRINJAL SORATH - 11 ,LXM/1839/2023-24,LXM/CST/250,LXM/PDT/2,24AAMFA7818A111,25,22,550,374.99,175.01
04-11-2023,Karlee Hirthe,HY.CABBAGE CAB 9,LXM/1840/2023-24,LXM/CST/250,LXM/PDT/53,24AAMFA7818A111,50,22,1100,749.98,350.02
04-11-2023,Abe Johnson Jr.,HY.WATER MELON BLACK SWEETTYY 110 ,LXM/1841/2023-24,LXM/CST/126,LXM/PDT/30,24AIRPP5726M160,2,22500,45000,19998,25002
04-11-2023,Afton Frami,BOTTLE GOURD-NEEL,LXM/1842/2023-24,LXM/CST/16,LXM/PDT/12,23AMKPL6962R170,1,3000,3000,1968.6,1031.4
06-11-2023,Royce Barton,STOP VIRRUS ,LXM/1843/2023-24,LXM/CST/46,LXM/PDT/9,24ACVPP8381E161,10,735,7350,5408.13,1941.87
07-11-2023,Dulce Glover,CHILLI - F1 NISHA ,LXM/1844/2023-24,LXM/CST/182,LXM/PDT/3,24ACZFS1320Q155,0.25,36000,9000,4904.1,4095.9
08-11-2023,Jose Thompson,RESEARCH- COWPEA RANI-218 ,LXM/1845/2023-24,LXM/CST/214,LXM/PDT/8,24AAMFA7085A177,10,300,3000,1335.3,1664.7
09-11-2023,Orion Stiedemann,FORMUULAA AC ,LXM/1846/2023-24,LXM/CST/4,LXM/PDT/13,24AJGPP9575E267,24,872,20928,3396.6144,17531.3856
09-11-2023,Meredith Hills,BRINJAL SORATH - 11 ,LXM/1847/2023-24,LXM/CST/47,LXM/PDT/2,24ABIPP9239C152,0.25,10000,2500,658.5,1841.5
09-11-2023,Meredith Hills,HYB F1 CHILLI ZIA 6 ,LXM/1848/2023-24,LXM/CST/47,LXM/PDT/22,24ABIPP9239C152,0.05,38000,1900,500.46,1399.54
09-11-2023,Marielle Nicolas,HY.SWEET CORN MOHINI 90,LXM/1849/2023-24,LXM/CST/259,LXM/PDT/63,24AABFU9670A148,20,18,360,279.54,80.46
09-11-2023,Marielle Nicolas,HY.SPONGE GOURD ROYAL-55 ,LXM/1850/2023-24,LXM/CST/259,LXM/PDT/60,24AABFU9670A148,20,18,360,279.54,80.46
09-11-2023,Marielle Nicolas,HY.TAMOTA SWARNALAXMI 55,LXM/1851/2023-24,LXM/CST/259,LXM/PDT/69,24AABFU9670A148,20,18,360,279.54,80.46
09-11-2023,Marielle Nicolas,HY.BRINJAL ANAND 23,LXM/1852/2023-24,LXM/CST/259,LXM/PDT/51,24AABFU9670A148,20,18,360,279.54,80.46
09-11-2023,Marielle Nicolas,BRINJAL MINI BALL,LXM/1853/2023-24,LXM/CST/259,LXM/PDT/64,24AABFU9670A148,20,18,360,279.54,80.46
